StationID,Survey,Strata,TrendStrata,AreaWeight,LOE,Score,Category
B03-4098,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Toxicity,3,Moderate
B03-4099,2003,Mid-shelf (30-120 m),Shelf,105.1149224,Benthic,1,None
B03-4099,2003,Mid-shelf (30-120 m),Shelf,105.1149224,Chemistry,2,Low
B03-4099,2003,Mid-shelf (30-120 m),Shelf,105.1149224,SQO Integrated,1,Unimpacted
B03-4099,2003,Mid-shelf (30-120 m),Shelf,105.1149224,Toxicity,1,None
B03-4103,2003,Outer shelf (120-200 m),Shelf,105.1149224,Benthic,1,None
B03-4103,2003,Outer shelf (120-200 m),Shelf,105.1149224,Chemistry,2,Low
B03-4103,2003,Outer shelf (120-200 m),Shelf,105.1149224,SQO Integrated,1,Unimpacted
B03-4103,2003,Outer shelf (120-200 m),Shelf,105.1149224,Toxicity,1,None
B03-4104,2003,Estuaries,Estuaries,0.254546895,Benthic,2,Low
B03-4104,2003,Estuaries,Estuaries,0.254546895,Chemistry,2,Low
B03-4104,2003,Estuaries,Estuaries,0.254546895,SQO Integrated,3,Possibly impacted
B03-4104,2003,Estuaries,Estuaries,0.254546895,Toxicity,4,High
B03-4108,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Benthic,2,Low
B03-4108,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Chemistry,3,Moderate
B03-4108,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,SQO Integrated,3,Possibly impacted
B03-4108,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Toxicity,3,Moderate
B03-4116,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Benthic,2,Low
B03-4116,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Chemistry,2,Low
B03-4116,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,SQO Integrated,2,Likely unimpacted
B03-4116,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Toxicity,2,Low
B03-4117,2003,Marinas,Ports/Marinas/Bays,0.49130177,Benthic,3,Moderate
B03-4117,2003,Marinas,Ports/Marinas/Bays,0.49130177,Chemistry,3,Moderate
B03-4117,2003,Marina,Ports/Marinas/Bays,0.49130177,SQO Integrated,3,Possibly impacted
B03-4117,2003,Marinas,Ports/Marinas/Bays,0.49130177,Toxicity,1,None
B03-4118,2003,LA Estuaries,Estuaries,0.049177987,Benthic,2,Low
B03-4118,2003,LA Estuaries,Estuaries,0.049177987,Chemistry,3,Moderate
B03-4118,2003,LA Estuaries,Estuaries,0.049177987,SQO Integrated,3,Possibly impacted
B03-4118,2003,LA Estuaries,Estuaries,0.049177987,Toxicity,3,Moderate
B03-4129,2003,Marinas,Ports/Marinas/Bays,0.49130177,Benthic,2,Low
B03-4129,2003,Marinas,Ports/Marinas/Bays,0.49130177,Chemistry,2,Low
B03-4129,2003,Marina,Ports/Marinas/Bays,0.49130177,SQO Integrated,3,Possibly impacted
B03-4129,2003,Marinas,Ports/Marinas/Bays,0.49130177,Toxicity,4,High
B03-4131,2003,Marinas,Ports/Marinas/Bays,0.49130177,Benthic,2,Low
B03-4131,2003,Marinas,Ports/Marinas/Bays,0.49130177,Chemistry,2,Low
B03-4131,2003,Marina,Ports/Marinas/Bays,0.49130177,SQO Integrated,1,Unimpacted
B03-4131,2003,Marinas,Ports/Marinas/Bays,0.49130177,Toxicity,1,None
B03-4138,2003,Marinas,Ports/Marinas/Bays,0.49130177,Benthic,3,Moderate
B03-4138,2003,Marinas,Ports/Marinas/Bays,0.49130177,Chemistry,3,Moderate
B03-4138,2003,Marina,Ports/Marinas/Bays,0.49130177,SQO Integrated,4,Likely impacted
B03-4138,2003,Marinas,Ports/Marinas/Bays,0.49130177,Toxicity,4,High
B03-4140,2003,Marinas,Ports/Marinas/Bays,0.49130177,Benthic,2,Low
B03-4140,2003,Marinas,Ports/Marinas/Bays,0.49130177,Chemistry,3,Moderate
B03-4140,2003,Marina,Ports/Marinas/Bays,0.49130177,SQO Integrated,3,Possibly impacted
B03-4140,2003,Marinas,Ports/Marinas/Bays,0.49130177,Toxicity,3,Moderate
B03-4142,2003,LA Estuaries,Estuaries,0.039323754,Benthic,4,High
B03-4142,2003,LA Estuaries,Estuaries,0.039323754,Chemistry,1,None
B03-4142,2003,LA Estuaries,Estuaries,0.039323754,SQO Integrated,2,Likely unimpacted
B03-4142,2003,LA Estuaries,Estuaries,0.039323754,Toxicity,1,None
B03-4146,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Benthic,1,None
B03-4146,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Chemistry,1,None
B03-4146,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,SQO Integrated,1,Unimpacted
B03-4146,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Toxicity,1,None
B03-4148,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Benthic,2,Low
B03-4148,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Chemistry,2,Low
B03-4148,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,SQO Integrated,1,Unimpacted
B03-4148,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Toxicity,1,None
B03-4149,2003,Marinas,Ports/Marinas/Bays,0.49130177,Benthic,1,None
B03-4149,2003,Marinas,Ports/Marinas/Bays,0.49130177,Chemistry,4,High
B03-4149,2003,Marina,Ports/Marinas/Bays,0.49130177,SQO Integrated,9,Inconclusive
B03-4149,2003,Marinas,Ports/Marinas/Bays,0.49130177,Toxicity,3,Moderate
B03-4156,2003,Marinas,Ports/Marinas/Bays,0.49130177,Benthic,4,High
B03-4156,2003,Marinas,Ports/Marinas/Bays,0.49130177,Chemistry,2,Low
B03-4156,2003,Marina,Ports/Marinas/Bays,0.49130177,SQO Integrated,2,Likely unimpacted
B03-4156,2003,Marinas,Ports/Marinas/Bays,0.49130177,Toxicity,1,None
B03-4161,2003,Estuaries,Estuaries,0.501203907,Benthic,2,Low
B03-4161,2003,Estuaries,Estuaries,0.501203907,Chemistry,2,Low
B03-4161,2003,Estuaries,Estuaries,0.501203907,SQO Integrated,3,Possibly impacted
B03-4161,2003,Estuaries,Estuaries,0.501203907,Toxicity,3,Moderate
B03-4162,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Benthic,1,None
B03-4162,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Chemistry,2,Low
B03-4162,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,SQO Integrated,1,Unimpacted
B03-4162,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Toxicity,1,None
B03-4168,2003,Estuaries,Estuaries,0.254546895,Benthic,3,Moderate
B03-4168,2003,Estuaries,Estuaries,0.254546895,Chemistry,2,Low
B03-4168,2003,Estuaries,Estuaries,0.254546895,SQO Integrated,3,Possibly impacted
B03-4168,2003,Estuaries,Estuaries,0.254546895,Toxicity,2,Low
B03-4177,2003,Marinas,Ports/Marinas/Bays,0.49130177,Benthic,3,Moderate
B03-4177,2003,Marinas,Ports/Marinas/Bays,0.49130177,Chemistry,3,Moderate
B03-4177,2003,Marina,Ports/Marinas/Bays,0.49130177,SQO Integrated,4,Likely impacted
B03-4177,2003,Marinas,Ports/Marinas/Bays,0.49130177,Toxicity,4,High
B03-4178,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Benthic,2,Low
B03-4178,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Chemistry,2,Low
B03-4178,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,SQO Integrated,3,Possibly impacted
B03-4178,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Toxicity,3,Moderate
B03-4193,2003,Marinas,Ports/Marinas/Bays,0.49130177,Benthic,1,None
B03-4193,2003,Marinas,Ports/Marinas/Bays,0.49130177,Chemistry,3,Moderate
B03-4193,2003,Marina,Ports/Marinas/Bays,0.49130177,SQO Integrated,3,Possibly impacted
B03-4193,2003,Marinas,Ports/Marinas/Bays,0.49130177,Toxicity,4,High
B03-4194,2003,LA Estuaries,Estuaries,0.05321663,Benthic,3,Moderate
B03-4194,2003,LA Estuaries,Estuaries,0.05321663,Chemistry,1,None
B03-4194,2003,LA Estuaries,Estuaries,0.05321663,SQO Integrated,2,Likely unimpacted
B03-4194,2003,LA Estuaries,Estuaries,0.05321663,Toxicity,1,None
B03-4204,2003,Marinas,Ports/Marinas/Bays,0.49130177,Benthic,2,Low
B03-4204,2003,Marinas,Ports/Marinas/Bays,0.49130177,Chemistry,3,Moderate
B03-4204,2003,Marina,Ports/Marinas/Bays,0.49130177,SQO Integrated,3,Possibly impacted
B03-4204,2003,Marinas,Ports/Marinas/Bays,0.49130177,Toxicity,3,Moderate
B03-4206,2003,LA Estuaries,Estuaries,0.025557034,Benthic,3,Moderate
B03-4206,2003,LA Estuaries,Estuaries,0.025557034,Chemistry,4,High
B03-4206,2003,LA Estuaries,Estuaries,0.025557034,SQO Integrated,5,Clearly impacted
B03-4206,2003,LA Estuaries,Estuaries,0.025557034,Toxicity,4,High
B03-4209,2003,Estuaries,Estuaries,0.157685079,Benthic,1,None
B03-4209,2003,Estuaries,Estuaries,0.157685079,Chemistry,1,None
B03-4209,2003,Estuaries,Estuaries,0.157685079,SQO Integrated,1,Unimpacted
B03-4209,2003,Estuaries,Estuaries,0.157685079,Toxicity,1,None
B03-4210,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Benthic,2,Low
B03-4210,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Chemistry,2,Low
B03-4210,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,SQO Integrated,1,Unimpacted
B03-4210,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Toxicity,1,None
B03-4212,2003,Marinas,Ports/Marinas/Bays,0.49130177,Benthic,3,Moderate
B03-4212,2003,Marinas,Ports/Marinas/Bays,0.49130177,Chemistry,2,Low
B03-4212,2003,Marina,Ports/Marinas/Bays,0.49130177,SQO Integrated,2,Likely unimpacted
B03-4212,2003,Marinas,Ports/Marinas/Bays,0.49130177,Toxicity,1,None
B03-4221,2003,Estuaries,Estuaries,0.254546895,Benthic,2,Low
B03-4221,2003,Estuaries,Estuaries,0.254546895,Chemistry,3,Moderate
B03-4221,2003,Estuaries,Estuaries,0.254546895,SQO Integrated,3,Possibly impacted
B03-4221,2003,Estuaries,Estuaries,0.254546895,Toxicity,4,High
B03-4228,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Benthic,3,Moderate
B03-4228,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Chemistry,2,Low
B03-4228,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,SQO Integrated,4,Likely impacted
B03-4228,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Toxicity,4,High
B03-4236,2003,Marinas,Ports/Marinas/Bays,0.49130177,Benthic,2,Low
B03-4236,2003,Marinas,Ports/Marinas/Bays,0.49130177,Chemistry,3,Moderate
B03-4236,2003,Marina,Ports/Marinas/Bays,0.49130177,SQO Integrated,1,Unimpacted
B03-4236,2003,Marinas,Ports/Marinas/Bays,0.49130177,Toxicity,1,None
B03-4242,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Benthic,1,None
B03-4242,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Chemistry,2,Low
B03-4242,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,SQO Integrated,1,Unimpacted
B03-4242,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Toxicity,1,None
B03-4246,2003,Marinas,Ports/Marinas/Bays,0.49130177,Benthic,2,Low
B03-4246,2003,Marinas,Ports/Marinas/Bays,0.49130177,Chemistry,3,Moderate
B03-4246,2003,Marina,Ports/Marinas/Bays,0.49130177,SQO Integrated,3,Possibly impacted
B03-4246,2003,Marinas,Ports/Marinas/Bays,0.49130177,Toxicity,4,High
B03-4257,2003,Marinas,Ports/Marinas/Bays,0.49130177,Benthic,2,Low
B03-4257,2003,Marinas,Ports/Marinas/Bays,0.49130177,Chemistry,2,Low
B03-4257,2003,Marina,Ports/Marinas/Bays,0.49130177,SQO Integrated,3,Possibly impacted
B03-4257,2003,Marinas,Ports/Marinas/Bays,0.49130177,Toxicity,4,High
B03-4258,2003,LA Estuaries,Estuaries,0.05321663,Benthic,3,Moderate
B03-4258,2003,LA Estuaries,Estuaries,0.05321663,Chemistry,1,None
B03-4258,2003,LA Estuaries,Estuaries,0.05321663,SQO Integrated,2,Likely unimpacted
B03-4258,2003,LA Estuaries,Estuaries,0.05321663,Toxicity,1,None
B03-4262,2003,Marinas,Ports/Marinas/Bays,0.49130177,Benthic,1,None
B03-4262,2003,Marinas,Ports/Marinas/Bays,0.49130177,Chemistry,2,Low
B03-4262,2003,Marina,Ports/Marinas/Bays,0.49130177,SQO Integrated,1,Unimpacted
B03-4262,2003,Marinas,Ports/Marinas/Bays,0.49130177,Toxicity,1,None
B03-4264,2003,Estuaries,Estuaries,0.291360776,Benthic,2,Low
B03-4264,2003,Estuaries,Estuaries,0.291360776,Chemistry,2,Low
B03-4264,2003,Estuaries,Estuaries,0.291360776,SQO Integrated,1,Unimpacted
B03-4264,2003,Estuaries,Estuaries,0.291360776,Toxicity,1,None
B03-4266,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Benthic,2,Low
B03-4266,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Chemistry,3,Moderate
B03-4266,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,SQO Integrated,1,Unimpacted
B03-4266,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Toxicity,1,None
B03-4268,2003,Marinas,Ports/Marinas/Bays,0.49130177,Benthic,1,None
B03-4268,2003,Marinas,Ports/Marinas/Bays,0.49130177,Chemistry,1,None
B03-4268,2003,Marina,Ports/Marinas/Bays,0.49130177,SQO Integrated,1,Unimpacted
B03-4268,2003,Marinas,Ports/Marinas/Bays,0.49130177,Toxicity,1,None
B03-4270,2003,LA Estuaries,Estuaries,0.025557034,Benthic,4,High
B03-4270,2003,LA Estuaries,Estuaries,0.025557034,Chemistry,4,High
B03-4270,2003,LA Estuaries,Estuaries,0.025557034,SQO Integrated,5,Clearly impacted
B03-4270,2003,LA Estuaries,Estuaries,0.025557034,Toxicity,4,High
B03-4272,2003,Estuaries,Estuaries,0.263542742,Benthic,1,None
B03-4272,2003,Estuaries,Estuaries,0.263542742,Chemistry,1,None
B03-4272,2003,Estuaries,Estuaries,0.263542742,SQO Integrated,1,Unimpacted
B03-4272,2003,Estuaries,Estuaries,0.263542742,Toxicity,1,None
B03-4273,2003,Estuaries,Estuaries,0.309048752,Benthic,2,Low
B03-4273,2003,Estuaries,Estuaries,0.309048752,Chemistry,1,None
B03-4273,2003,Estuaries,Estuaries,0.309048752,SQO Integrated,1,Unimpacted
B03-4273,2003,Estuaries,Estuaries,0.309048752,Toxicity,1,None
B03-4274,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Benthic,1,None
B03-4274,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Chemistry,3,Moderate
B03-4274,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,SQO Integrated,1,Unimpacted
B03-4274,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Toxicity,1,None
B03-4276,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Benthic,2,Low
B03-4276,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Chemistry,2,Low
B03-4276,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,SQO Integrated,1,Unimpacted
B03-4276,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Toxicity,1,None
B03-4284,2003,Marinas,Ports/Marinas/Bays,0.49130177,Benthic,3,Moderate
B03-4284,2003,Marinas,Ports/Marinas/Bays,0.49130177,Chemistry,3,Moderate
B03-4284,2003,Marina,Ports/Marinas/Bays,0.49130177,SQO Integrated,4,Likely impacted
B03-4284,2003,Marinas,Ports/Marinas/Bays,0.49130177,Toxicity,3,Moderate
B03-4288,2003,Estuaries,Estuaries,0.254546895,Benthic,4,High
B03-4288,2003,Estuaries,Estuaries,0.254546895,Chemistry,2,Low
B03-4288,2003,Estuaries,Estuaries,0.254546895,SQO Integrated,4,Likely impacted
B03-4288,2003,Estuaries,Estuaries,0.254546895,Toxicity,3,Moderate
B03-4304,2003,Estuaries,Estuaries,0.263542742,Benthic,3,Moderate
B03-4304,2003,Estuaries,Estuaries,0.263542742,Chemistry,2,Low
B03-4304,2003,Estuaries,Estuaries,0.263542742,SQO Integrated,4,Likely impacted
B03-4304,2003,Estuaries,Estuaries,0.263542742,Toxicity,3,Moderate
B03-4305,2003,Estuaries,Estuaries,0.254546895,Benthic,3,Moderate
B03-4305,2003,Estuaries,Estuaries,0.254546895,Chemistry,2,Low
B03-4305,2003,Estuaries,Estuaries,0.254546895,SQO Integrated,4,Likely impacted
B03-4305,2003,Estuaries,Estuaries,0.254546895,Toxicity,4,High
B03-4306,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Benthic,2,Low
B03-4306,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Chemistry,2,Low
B03-4306,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,SQO Integrated,3,Possibly impacted
B03-4306,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Toxicity,4,High
B03-4308,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Benthic,2,Low
B03-4308,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Chemistry,2,Low
B03-4308,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,SQO Integrated,3,Possibly impacted
B03-4308,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Toxicity,3,Moderate
B03-4318,2003,Marinas,Ports/Marinas/Bays,0.49130177,Benthic,2,Low
B03-4318,2003,Marinas,Ports/Marinas/Bays,0.49130177,Chemistry,2,Low
B03-4318,2003,Marina,Ports/Marinas/Bays,0.49130177,SQO Integrated,1,Unimpacted
B03-4318,2003,Marinas,Ports/Marinas/Bays,0.49130177,Toxicity,1,None
B03-4321,2003,Marinas,Ports/Marinas/Bays,0.49130177,Benthic,1,None
B03-4321,2003,Marinas,Ports/Marinas/Bays,0.49130177,Chemistry,1,None
B03-4321,2003,Marina,Ports/Marinas/Bays,0.49130177,SQO Integrated,1,Unimpacted
B03-4321,2003,Marinas,Ports/Marinas/Bays,0.49130177,Toxicity,1,None
B03-4322,2003,LA Estuaries,Estuaries,0.05321663,Benthic,3,Moderate
B03-4322,2003,LA Estuaries,Estuaries,0.05321663,Chemistry,1,None
B03-4322,2003,LA Estuaries,Estuaries,0.05321663,SQO Integrated,2,Likely unimpacted
B03-4322,2003,LA Estuaries,Estuaries,0.05321663,Toxicity,1,None
B03-4337,2003,Estuaries,Estuaries,0.254546895,Benthic,2,Low
B03-4337,2003,Estuaries,Estuaries,0.254546895,Chemistry,3,Moderate
B03-4337,2003,Estuaries,Estuaries,0.254546895,SQO Integrated,3,Possibly impacted
B03-4337,2003,Estuaries,Estuaries,0.254546895,Toxicity,4,High
B03-4340,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Benthic,2,Low
B03-4340,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Chemistry,3,Moderate
B03-4340,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,SQO Integrated,3,Possibly impacted
B03-4340,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Toxicity,4,High
B03-4341,2003,Marinas,Ports/Marinas/Bays,0.49130177,Benthic,2,Low
B03-4341,2003,Marinas,Ports/Marinas/Bays,0.49130177,Chemistry,3,Moderate
B03-4341,2003,Marina,Ports/Marinas/Bays,0.49130177,SQO Integrated,1,Unimpacted
B03-4341,2003,Marinas,Ports/Marinas/Bays,0.49130177,Toxicity,1,None
B03-4348,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Benthic,1,None
B03-4348,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Chemistry,2,Low
B03-4348,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,SQO Integrated,2,Likely unimpacted
B03-4348,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Toxicity,3,Moderate
B03-4364,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Benthic,2,Low
B03-4364,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Chemistry,3,Moderate
B03-4364,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,SQO Integrated,1,Unimpacted
B03-4364,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Toxicity,1,None
B03-4370,2003,Ports/Bays/Harbors-Rep 2,Ports/Marinas/Bays,2.821826075,Benthic,2,Low
B03-4370,2003,Ports/Bays/Harbors-Rep 2,Ports/Marinas/Bays,2.821826075,Chemistry,3,Moderate
B03-4370,2003,Ports/Bays/Harbors-Rep 2,Ports/Marinas/Bays,2.821826075,SQO Integrated,3,Possibly impacted
B03-4370,2003,Ports/Bays/Harbors-Rep 2,Ports/Marinas/Bays,2.821826075,Toxicity,3,Moderate
B03-4386,2003,Marinas,Ports/Marinas/Bays,0.49130177,Benthic,1,None
B03-4386,2003,Marinas,Ports/Marinas/Bays,0.49130177,Chemistry,2,Low
B03-4386,2003,Marina,Ports/Marinas/Bays,0.49130177,SQO Integrated,1,Unimpacted
B03-4386,2003,Marinas,Ports/Marinas/Bays,0.49130177,Toxicity,1,None
B03-4400,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Benthic,2,Low
B03-4400,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Chemistry,2,Low
B03-4400,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,SQO Integrated,3,Possibly impacted
B03-4400,2003,Ports/Bays/Harbors,Ports/Marinas/Bays,2.821826075,Toxicity,3,Moderate
B03-4404,2003,Marinas,Ports/Marinas/Bays,0.49130177,Benthic,2,Low
B03-4404,2003,Marinas,Ports/Marinas/Bays,0.49130177,Chemistry,2,Low
B03-4404,2003,Marina,Ports/Marinas/Bays,0.49130177,SQO Integrated,1,Unimpacted
B03-4404,2003,Marinas,Ports/Marinas/Bays,0.49130177,Toxicity,1,None
B03-4418,2003,Marinas,Ports/Marinas/Bays,0.49130177,Benthic,3,Moderate
B03-4418,2003,Marinas,Ports/Marinas/Bays,0.49130177,Chemistry,3,Moderate
B03-4418,2003,Marina,Ports/Marinas/Bays,0.49130177,SQO Integrated,4,Likely impacted
B03-4418,2003,Marinas,Ports/Marinas/Bays,0.49130177,Toxicity,3,Moderate
B03-4423,2003,Marinas,Ports/Marinas/Bays,0.49130177,Benthic,2,Low
B03-4423,2003,Marinas,Ports/Marinas/Bays,0.49130177,Chemistry,3,Moderate
B03-4423,2003,Marina,Ports/Marinas/Bays,0.49130177,SQO Integrated,3,Possibly impacted
B03-4423,2003,Marinas,Ports/Marinas/Bays,0.49130177,Toxicity,3,Moderate
B03-4424,2003,Marinas,Ports/Marinas/Bays,0.49130177,Benthic,1,None
B03-4424,2003,Marinas,Ports/Marinas/Bays,0.49130177,Chemistry,2,Low
B03-4424,2003,Marina,Ports/Marinas/Bays,0.49130177,SQO Integrated,1,Unimpacted
B03-4424,2003,Marinas,Ports/Marinas/Bays,0.49130177,Toxicity,1,None
B03-4436,2003,LA Estuaries,Estuaries,0.025557034,Benthic,4,High
B03-4436,2003,LA Estuaries,Estuaries,0.025557034,Chemistry,4,High
B03-4436,2003,LA Estuaries,Estuaries,0.025557034,SQO Integrated,5,Clearly impacted
B03-4436,2003,LA Estuaries,Estuaries,0.025557034,Toxicity,4,High
B03-4440,2003,LA Estuaries-Rep 2,Estuaries,0.039323754,Benthic,2,Low
B03-4440,2003,LA Estuaries-Rep 2,Estuaries,0.039323754,Chemistry,2,Low
B03-4440,2003,LA Estuaries-Rep 2,Estuaries,0.039323754,SQO Integrated,3,Possibly impacted
B03-4440,2003,LA Estuaries-Rep 2,Estuaries,0.039323754,Toxicity,3,Moderate
B03-4456,2003,LA Estuaries,Estuaries,0.049177987,Benthic,2,Low
B03-4456,2003,LA Estuaries,Estuaries,0.049177987,Chemistry,4,High
B03-4456,2003,LA Estuaries,Estuaries,0.049177987,SQO Integrated,2,Likely unimpacted
B03-4456,2003,LA Estuaries,Estuaries,0.049177987,Toxicity,1,None
B03-4494,2003,Estuaries,Estuaries,0.103663754,Benthic,2,Low
B03-4494,2003,Estuaries,Estuaries,0.103663754,Chemistry,1,None
B03-4494,2003,Estuaries,Estuaries,0.103663754,SQO Integrated,1,Unimpacted
B03-4494,2003,Estuaries,Estuaries,0.103663754,Toxicity,1,None
B03-4520,2003,LA Estuaries,Estuaries,0.05321663,Benthic,3,Moderate
B03-4520,2003,LA Estuaries,Estuaries,0.05321663,Chemistry,1,None
B03-4520,2003,LA Estuaries,Estuaries,0.05321663,SQO Integrated,2,Likely unimpacted
B03-4520,2003,LA Estuaries,Estuaries,0.05321663,Toxicity,1,None
B03-4600,2003,LA Estuaries,Estuaries,0.039323754,Benthic,3,Moderate
B03-4600,2003,LA Estuaries,Estuaries,0.039323754,Chemistry,4,High
B03-4600,2003,LA Estuaries,Estuaries,0.039323754,SQO Integrated,5,Clearly impacted
B03-4600,2003,LA Estuaries,Estuaries,0.039323754,Toxicity,3,Moderate
B03-4636,2003,LA Estuaries,Estuaries,0.049177987,Benthic,1,None
B03-4636,2003,LA Estuaries,Estuaries,0.049177987,Chemistry,4,High
B03-4636,2003,LA Estuaries,Estuaries,0.049177987,SQO Integrated,9,Inconclusive
B03-4636,2003,LA Estuaries,Estuaries,0.049177987,Toxicity,3,Moderate
B03-4788,2003,LA Estuaries,Estuaries,0.039323754,Benthic,4,High
B03-4788,2003,LA Estuaries,Estuaries,0.039323754,Chemistry,4,High
B03-4788,2003,LA Estuaries,Estuaries,0.039323754,SQO Integrated,4,Likely impacted
B03-4788,2003,LA Estuaries,Estuaries,0.039323754,Toxicity,1,None
B03-4852,2003,LA Estuaries,Estuaries,0.025557034,Benthic,3,Moderate
B03-4852,2003,LA Estuaries,Estuaries,0.025557034,Chemistry,2,Low
